ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	richFactor	BgRatio_num	GeneRatio_num
GO:1902075	cellular response to salt	21/1400	202/28891	0.000853000898736472	0.00773136598903793	0.00519077602292679	Atp2b4/Mef2c/Cdk5r1/Trpm4/Junb/Egr1/Prkaa2/Plcg2/Rasgrp2/Mef2a/Jund/Mcoln1/Tgm2/Fosb/Fos/Cpne5/Aqp2/Slc13a5/Syt8/Syt4/Dlg2	21	0.103960396039604	202	21
GO:0043500	muscle adaptation	16/1400	135/28891	0.000855035590537084	0.00773716544977031	0.00519466973352829	Atp2b4/Klf4/Mef2c/Mlip/Gsn/Agt/Cmya5/Slc9a1/Mef2a/Nr4a3/Fbxo32/Gtf2ird2/Sirt1/Jarid2/Gtf2ird1/Cacna1s	16	0.118518518518519	135	16
GO:0044273	sulfur compound catabolic process	7/1400	33/28891	0.00087012128164788	0.0078480695110582	0.00526912981509662	Gpc1/Hpse/Hexa/Ids/Cdo1/Nudt7/Dpep2	7	0.212121212121212	33	7
GO:0051642	centrosome localization	7/1400	33/28891	0.00087012128164788	0.0078480695110582	0.00526912981509662	Ndel1/Ift20/Sema6a/Sun1/Fhod1/Akap9/Syne2	7	0.212121212121212	33	7
GO:0001935	endothelial cell proliferation	19/1400	175/28891	0.000876675743366007	0.00789435121501824	0.00530020297339188	Mef2c/Xbp1/Sparc/Scarb1/Bmper/Nr4a1/Igf2/Xdh/Mydgf/Ptprm/Egr3/Sirt1/Dysf/Ang/Rgcc/Sema5a/Prkx/Agtr1a/Pgf	19	0.108571428571429	175	19
GO:0045661	regulation of myoblast differentiation	12/1400	86/28891	0.000884214833872287	0.00794933498134453	0.00533711862533507	Mef2c/Tgfb1/Akirin1/Sra1/Boc/Prickle1/Map3k5/Sox4/Neu2/Ranbp3l/Tmem182/Sox8	12	0.13953488372093	86	12
GO:0046683	response to organophosphorus	13/1400	98/28891	0.000892888475685545	0.00801432423078918	0.00538075187698085	Nt5e/Slc8a3/Itpr3/Aqp1/Trpm4/Wnt10b/Plcg2/Slc6a4/Cdo1/Slc26a6/Akap9/Gpd1/Pygm	13	0.13265306122449	98	13
GO:0006616	SRP-dependent cotranslational protein targeting to membrane, translocation	4/1400	10/28891	0.000911180564043944	0.00811803957691804	0.00545038551386449	Sec61a1/Tram1/Sec61b/Zfand2b	4	0.4	10	4
GO:0009138	pyrimidine nucleoside diphosphate metabolic process	4/1400	10/28891	0.000911180564043944	0.00811803957691804	0.00545038551386449	Entpd7/Entpd5/Entpd4b/Entpd4	4	0.4	10	4
GO:0030167	proteoglycan catabolic process	4/1400	10/28891	0.000911180564043944	0.00811803957691804	0.00545038551386449	Gpc1/Hpse/Ids/Adamts12	4	0.4	10	4
GO:0051775	response to redox state	4/1400	10/28891	0.000911180564043944	0.00811803957691804	0.00545038551386449	Smpd3/Selenos/Vasn/Npas2	4	0.4	10	4
GO:0015749	monosaccharide transmembrane transport	15/1400	123/28891	0.000911761070203702	0.00811803957691804	0.00545038551386449	Rps6kb1/C2cd5/Rhoq/Osbpl8/Slc2a10/Mef2a/Nr4a3/Stxbp3/Rab4b/Appl2/Aspscr1/Ctns/Sort1/Slc27a1/Sh2b2	15	0.121951219512195	123	15
GO:0090659	walking behavior	9/1400	53/28891	0.000925230206794886	0.00821160313134597	0.00551320332065736	Npc1/Hexa/Abhd12/Ctns/Abl2/Chd7/Kcnma1/Cln8/Gbx1	9	0.169811320754717	53	9
GO:1904407	positive regulation of nitric oxide metabolic process	9/1400	53/28891	0.000925230206794886	0.00821160313134597	0.00551320332065736	Klf4/Smpd3/Jak2/Agt/Klf2/Ptgs2/Tlr4/Tlr2/Tlr6	9	0.169811320754717	53	9
GO:0001678	intracellular glucose homeostasis	19/1400	176/28891	0.000939093567378461	0.00831610333360002	0.00558336390353759	Xbp1/Trpm4/Rab11fip5/Gper1/Hmgcr/Prkaa2/Slc39a14/Ccdc186/Stxbp3/Sybu/Sox4/Slc12a6/C2cd2l/Sirt1/Pck2/Lepr/Ano1/Nr1h4/Hk3	19	0.107954545454545	176	19
GO:0008542	visual learning	11/1400	75/28891	0.000940003026891511	0.00831610333360002	0.00558336390353759	Ift20/Ndrg4/Ap1s2/Hmgcr/Chrd/Ctns/Abl2/Ric8a/Pde1b/Rgs14/Cdk5	11	0.146666666666667	75	11
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	8/1400	43/28891	0.000948774554722164	0.00836701503186621	0.00561754560222077	Spon2/Plcg2/Sema7a/Nr4a3/Sirt1/Tlr4/Tlr2/Gprc5b	8	0.186046511627907	43	8
GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	8/1400	43/28891	0.000948774554722164	0.00836701503186621	0.00561754560222077	Frs2/Jak2/Agt/Ldlrap1/Nr4a3/Mef2d/Map3k5/Agtr1a	8	0.186046511627907	43	8
GO:0033157	regulation of intracellular protein transport	23/1400	232/28891	0.00095663374720446	0.00842293237419546	0.00565508804947265	Sar1a/Jak2/Cdk5r1/Tgfb1/Ndel1/Xbp1/Cacnb3/Gper1/C2cd5/Fbxw7/Cemip/Erlec1/Ptpn22/B3gat3/Ube2g2/Cib1/Vamp7/Ptgs2/Prr5l/Sirt7/Ufm1/Cdk5/Rufy3	23	0.0991379310344828	232	23
GO:0001736	establishment of planar polarity	10/1400	64/28891	0.000961036620969787	0.00843492110208768	0.00566313718352949	Ift20/Cthrc1/Grhl3/Prickle1/Wnt11/Dvl1/Brsk1/Wnt7b/Abl2/Intu	10	0.15625	64	10
GO:0048278	vesicle docking	10/1400	64/28891	0.000961036620969787	0.00843492110208768	0.00566313718352949	Uso1/Ndrg4/Camk2a/Stx5a/Sytl2/Stxbp3/Plek/Ncam1/Unc13a/Rab3d	10	0.15625	64	10
GO:0090316	positive regulation of intracellular protein transport	17/1400	150/28891	0.000994601185473159	0.00871572318454915	0.0058516654098346	Sar1a/Jak2/Cdk5r1/Tgfb1/Xbp1/Cacnb3/Gper1/C2cd5/Fbxw7/Cemip/Ptpn22/B3gat3/Cib1/Ptgs2/Prr5l/Cdk5/Rufy3	17	0.113333333333333	150	17
GO:0006090	pyruvate metabolic process	16/1400	137/28891	0.00100259603938856	0.00876424517750244	0.00588424267987506	Me1/Me2/Gale/Prkaa2/Ogdh/Flcn/Ier3/Nr4a3/Nupr1/Mlx/Pdk1/Cbfa2t3/Pck2/Gpd1/Fbp1/Hk3	16	0.116788321167883	137	16
GO:0045342	MHC class II biosynthetic process	5/1400	17/28891	0.00100645829783109	0.00876424517750244	0.00588424267987506	Jak2/Cdk5r1/Xbp1/Sirt1/Tlr4	5	0.294117647058824	17	5
GO:0072234	metanephric nephron tubule development	5/1400	17/28891	0.00100645829783109	0.00876424517750244	0.00588424267987506	Aqp1/Wnt7b/Lgr4/Hes1/Sox8	5	0.294117647058824	17	5
GO:1903358	regulation of Golgi organization	5/1400	17/28891	0.00100645829783109	0.00876424517750244	0.00588424267987506	Ehd3/Pde4dip/Stx5a/Stx18/Akap9	5	0.294117647058824	17	5
GO:0008544	epidermis development	34/1400	397/28891	0.00101164999177346	0.00879564655856954	0.00590532531083071	Ptgs1/Klf4/Pdgfa/Lrp4/Dlx3/Cdkn1a/Cyp26b1/Wnt10b/Slc39a7/Hpse/Ptch1/Grhl3/Fosl2/Nab1/Wnt10a/Ptgs2/Runx3/Gli1/Lgr4/Ubn1/Pax6/Hes1/Clic5/Myo6/Vdr/Kcnma1/Pou2f3/Intu/Krt80/Dkk1/Krt14/Cdh3/Hoxa7/Sfrp4	34	0.0856423173803526	397	34
GO:0046697	decidualization	6/1400	25/28891	0.0010240022832833	0.00886142668157048	0.0059494895485272	Junb/Tppp3/Tcf23/Ptgis/Pla2g4a/Ptgs2	6	0.24	25	6
GO:2000679	positive regulation of transcription regulatory region DNA binding	6/1400	25/28891	0.0010240022832833	0.00886142668157048	0.0059494895485272	Klf4/Tgfb1/Ddrgk1/Rb1/Gtf2b/Pax6	6	0.24	25	6
GO:0030534	adult behavior	20/1400	191/28891	0.00102400838343008	0.00886142668157048	0.0059494895485272	Arcn1/Cnp/Npc1/Tmod1/Hexa/Grin2d/Nr4a3/Abhd12/Nr4a2/Ctns/Abl2/Cdk5/Chd7/Kcnma1/Cln8/Gbx1/Pax5/Bc1/Fgf14/Lgi4	20	0.104712041884817	191	20
GO:0007613	memory	18/1400	164/28891	0.00104362564013708	0.00901712060099752	0.00605402117528284	Ptgs1/Slc8a3/Itpr3/Trpm4/Egr1/Igf2/Map1a/Slc6a4/Bace1/Paip2/Ptgs2/Arc/Ctns/Rgs14/Scn2a/Npas4/Slc8a2/Syt4	18	0.109756097560976	164	18
GO:0046475	glycerophospholipid catabolic process	7/1400	34/28891	0.00105036023575339	0.00903309802747915	0.00606474828901753	Scarb1/Gpcpd1/Pla2g4a/Abhd12/Enpp2/Plb1/Lipc	7	0.205882352941176	34	7
GO:0055075	potassium ion homeostasis	7/1400	34/28891	0.00105036023575339	0.00903309802747915	0.00606474828901753	Kcnh2/Atp1a1/Atp1b3/Slc12a4/Slc12a6/Kcnma1/Slc12a8	7	0.205882352941176	34	7
GO:0061842	microtubule organizing center localization	7/1400	34/28891	0.00105036023575339	0.00903309802747915	0.00606474828901753	Ndel1/Ift20/Sema6a/Sun1/Fhod1/Akap9/Syne2	7	0.205882352941176	34	7
GO:0015804	neutral amino acid transport	9/1400	54/28891	0.00106321312025502	0.00911536812682315	0.00611998376224233	Slc36a1/Slc43a2/Slc7a7/Slc43a1/Slc6a9/Slc36a2/Ctns/Slc38a9/Slc38a7	9	0.166666666666667	54	9
GO:0045933	positive regulation of muscle contraction	9/1400	54/28891	0.00106321312025502	0.00911536812682315	0.00611998376224233	Ptgs1/Trpv4/Atp1a1/Gper1/Smtn/Sphk1/Ptgs2/Cacna1s/Atp2a1	9	0.166666666666667	54	9
GO:0003333	amino acid transmembrane transport	13/1400	100/28891	0.00108079147739237	0.00920731193436984	0.00618171408419923	Slc36a1/Agt/Slc38a10/Slc43a2/Arl6ip5/Slc7a7/Slc43a1/Slc6a9/Slc36a2/Slc15a4/Slc38a9/Cln8/Slc38a7	13	0.13	100	13
GO:0014033	neural crest cell differentiation	13/1400	100/28891	0.00108079147739237	0.00920731193436984	0.00618171408419923	Sema3b/Mef2c/Cdh2/Sema6a/Sema7a/Wnt10a/Sema4b/Pax6/Hes1/Sema5a/Frzb/Sema4d/Sox8	13	0.13	100	13
GO:0015807	L-amino acid transport	12/1400	88/28891	0.00108696336040514	0.00920731193436984	0.00618171408419923	Slc36a1/Agt/Slc43a2/Arl6ip5/Slc7a7/Slc43a1/Slc6a9/Slc36a2/Ctns/Slc15a4/Slc38a9/Cln8	12	0.136363636363636	88	12
GO:0046323	glucose import	12/1400	88/28891	0.00108696336040514	0.00920731193436984	0.00618171408419923	Rps6kb1/C2cd5/Rhoq/Osbpl8/Mef2a/Stxbp3/Rab4b/Appl2/Aspscr1/Sort1/Slc27a1/Sh2b2	12	0.136363636363636	88	12
GO:0072384	organelle transport along microtubule	12/1400	88/28891	0.00108696336040514	0.00920731193436984	0.00618171408419923	Armcx3/Ndel1/Copg1/Map1b/Sun1/Sybu/Rab1a/Vamp7/Ap3m1/Dync1i1/Syne2/Mgarp	12	0.136363636363636	88	12
GO:0006911	phagocytosis, engulfment	10/1400	65/28891	0.00108721639030327	0.00920731193436984	0.00618171408419923	Ano6/Gsn/Rab31/Megf10/Plcg2/Vamp7/Appl2/Arhgap12/Cd300a/Elmo1	10	0.153846153846154	65	10
GO:0007164	establishment of tissue polarity	10/1400	65/28891	0.00108721639030327	0.00920731193436984	0.00618171408419923	Ift20/Cthrc1/Grhl3/Prickle1/Wnt11/Dvl1/Brsk1/Wnt7b/Abl2/Intu	10	0.153846153846154	65	10
GO:0032964	collagen biosynthetic process	10/1400	65/28891	0.00108721639030327	0.00920731193436984	0.00618171408419923	Creb3l1/Tgfb1/Rcn3/Col1a1/Serpinh1/Col5a1/Fosl2/Larp6/Rgcc/Nr1h4	10	0.153846153846154	65	10
GO:0032388	positive regulation of intracellular transport	20/1400	192/28891	0.00109218898514953	0.00923532362900069	0.00620052090734763	Sar1a/Jak2/Cdk5r1/Tgfb1/Xbp1/Cacnb3/Gper1/C2cd5/Fbxw7/Ldlrap1/Tbc1d20/Cemip/Ptpn22/B3gat3/Cib1/Ptgs2/Prr5l/Stx18/Cdk5/Rufy3	20	0.104166666666667	192	20
GO:0010543	regulation of platelet activation	8/1400	44/28891	0.00111098569010213	0.00935149866919046	0.00627851988112984	Pdgfa/Jak2/Ptprj/Lyn/Pla2g4a/Plek/Adamts18/Tlr4	8	0.181818181818182	44	8
GO:0043647	inositol phosphate metabolic process	8/1400	44/28891	0.00111098569010213	0.00935149866919046	0.00627851988112984	Pth1r/Plcd1/Inppl1/Gper1/Plcg2/Cd244a/Plek/Galr2	8	0.181818181818182	44	8
GO:1901021	positive regulation of calcium ion transmembrane transporter activity	8/1400	44/28891	0.00111098569010213	0.00935149866919046	0.00627851988112984	Ehd3/Cacnb3/Plcg2/Slc9a1/Cracr2a/Cdk5/Stac2/Fgf14	8	0.181818181818182	44	8
GO:0010721	negative regulation of cell development	29/1400	323/28891	0.0011201082032557	0.0094140003082718	0.00632048297148115	Sema3b/Tnfrsf11b/Lrp4/Tgfb1/Fbxw7/Sema6a/Sema7a/Lyn/Ptprs/Shb/Sema4b/Kctd11/Appl2/Gorasp1/Tspo/Runx3/Pias3/Wnt7b/Rb1/Pax6/Hes1/Cdk5/Sema5a/Rufy3/Mbp/Frzb/Hoxa7/Syt4/Sema4d	29	0.0897832817337461	323	29
GO:0043255	regulation of carbohydrate biosynthetic process	14/1400	113/28891	0.00114138862639182	0.00957833995551505	0.00643081926932761	Smpd3/Pth1r/C1qtnf3/Tgfb1/Plcd1/Gper1/Cd244a/Igf2/Dyrk2/Plek/Sirt1/Sirt7/Lepr/Fbp1	14	0.123893805309735	113	14
GO:0046631	alpha-beta T cell activation	22/1400	221/28891	0.00115587469784235	0.0096852521887183	0.00650259927010055	Tcf7/Jak2/Tgfb1/Cd244a/Klhl25/Ptpn22/Rora/Fosl2/Tyk2/Entpd7/Shb/Sh3rf1/H2-K1/Runx3/Btla/Cracr2a/Zap70/Abl2/Il2rg/H2-T23/Spn/Cd300a	22	0.0995475113122172	221	22
GO:0010952	positive regulation of peptidase activity	20/1400	193/28891	0.00116421908041734	0.00974045737417041	0.00653966358103762	Jak2/Ctsk/Gsn/Eif2ak3/Rcn3/Dap/Gper1/Tnfrsf23/Xdh/Atp2a3/Arl6ip5/Lyn/Map3k5/Ctsh/Efna1/Ddrgk1/Tbc1d10a/Sirt1/Mbp/Efna3	20	0.103626943005181	193	20
GO:0030217	T cell differentiation	30/1400	339/28891	0.00116819774911967	0.00975293734221946	0.00654804252972635	Tcf7/Runx2/Tgfb1/Xbp1/Cyp26b1/Egr1/Wnt10b/Nhej1/Prex1/Fzd8/Klhl25/Ptpn22/Rora/Fosl2/Egr3/Fzd5/Entpd7/Shb/Sh3rf1/Kdelr1/Sox4/Runx3/Cracr2a/Zap70/Rabl3/Abl2/Il2rg/Chd7/Spn/Lepr	30	0.0884955752212389	339	30
GO:0002768	immune response-regulating cell surface receptor signaling pathway	27/1400	294/28891	0.00117098544617237	0.00975293734221946	0.00654804252972635	Mef2c/Plcl2/Ptprj/Kcnn4/Lgals3/Cacnb3/Plcg2/Lrrfip2/Cd276/Ptpn22/Dab2ip/Plekha1/Lyn/Fosl2/Nr4a3/Shb/Appl2/Btla/Zap70/Dusp3/Tlr4/Tnip2/Tlr2/Sh2b2/Cd300a/Tlr6/Lax1	27	0.0918367346938776	294	27
GO:0022898	regulation of transmembrane transporter activity	27/1400	294/28891	0.00117098544617237	0.00975293734221946	0.00654804252972635	Mef2c/Oxsr1/Ehd3/Hrc/Klhl24/Cacnb3/Gper1/Plcg2/Slc9a1/Atp1b3/Fxyd5/Pim1/Arc/Scn1b/Slc6a9/Cracr2a/Zfas1/Fxyd1/Dysf/Ptpn3/Cdk5/Akap9/Gsg1l/Hecw2/Galr2/Stac2/Fgf14	27	0.0918367346938776	294	27
GO:0006672	ceramide metabolic process	13/1400	101/28891	0.00118646574937753	0.00985228370029517	0.00661474286369006	Sgms2/Smpd3/St3gal1/Cerk/Hexa/St6galnac6/Neu1/B4galnt1/Sphk1/Galc/Neu2/Abca2/Cln8	13	0.128712871287129	101	13
GO:0060021	roof of mouth development	13/1400	101/28891	0.00118646574937753	0.00985228370029517	0.00661474286369006	Mef2c/Col11a2/Tbx2/Dlx5/Insig2/Schip1/Pkdcc/Plekha1/Wnt11/Dhrs3/Chd7/Intu/Col2a1	13	0.128712871287129	101	13
GO:0042147	retrograde transport, endosome to Golgi	12/1400	89/28891	0.00120196373616059	0.00996605806350194	0.0066911300425398	Ehd3/Pikfyve/Arl1/Tbc1d23/Stx5a/Golt1b/Spag9/Bet1l/Heatr5a/Snx8/Cln5/Tbc1d10a	12	0.134831460674157	89	12
GO:0048738	cardiac muscle tissue development	26/1400	280/28891	0.00122039093072875	0.0100800310998108	0.00676765060888877	Frs2/Mef2c/Tgfb1/Fhod3/Tbx2/Ift20/Agt/Heg1/Slc9a1/Mef2a/Col11a1/Vgll4/Pim1/Kcnk2/Prickle1/Ppp1r13l/Sirt1/Rxrb/Ncam1/Gli1/Jarid2/Mylk3/Chd7/Myo18b/Dkk1/Cxadr	26	0.0928571428571429	280	26
GO:0071214	cellular response to abiotic stimulus	30/1400	340/28891	0.00122338861599945	0.0100800310998108	0.00676765060888877	Timp1/Aqp1/Tgfb1/Serpinb6b/Cdkn1a/Trpv4/Oxsr1/Rab11fip5/Atp1a1/Egr1/Col1a1/Fbxw7/Slc9a1/Micu1/Efhd1/Hvcn1/Habp4/Wnt11/Bmf/Ptgs2/Slc12a6/Cryab/Mcoln1/Sirt1/Dysf/Myo6/Scn2a/Aqp2/Mc1r/Rp1	30	0.0882352941176471	340	30
GO:0104004	cellular response to environmental stimulus	30/1400	340/28891	0.00122338861599945	0.0100800310998108	0.00676765060888877	Timp1/Aqp1/Tgfb1/Serpinb6b/Cdkn1a/Trpv4/Oxsr1/Rab11fip5/Atp1a1/Egr1/Col1a1/Fbxw7/Slc9a1/Micu1/Efhd1/Hvcn1/Habp4/Wnt11/Bmf/Ptgs2/Slc12a6/Cryab/Mcoln1/Sirt1/Dysf/Myo6/Scn2a/Aqp2/Mc1r/Rp1	30	0.0882352941176471	340	30
GO:0007416	synapse assembly	22/1400	222/28891	0.00122569740667986	0.0100800310998108	0.00676765060888877	Srpx2/Mef2c/Cdh2/Lrp4/Plxnb1/Hapln4/Eef2k/Lzts1/Lgi2/Fzd5/Ptprs/Dvl1/Sdk2/Mdga1/Amigo3/Tlr2/Cdk5/Myo6/Npas4/Dkk1/Cadm1/Sema4d	22	0.0990990990990991	222	22
GO:0060038	cardiac muscle cell proliferation	10/1400	66/28891	0.00122661276228093	0.0100800310998108	0.00676765060888877	Mef2c/Tbx2/Vgll4/Pim1/Kcnk2/Rxrb/Ncam1/Gli1/Jarid2/Cxadr	10	0.151515151515152	66	10
GO:2000401	regulation of lymphocyte migration	10/1400	66/28891	0.00122661276228093	0.0100800310998108	0.00676765060888877	Spns2/Oxsr1/Cd200/Padi2/Mia3/Jam2/Stk10/Selenok/Abl2/Spn	10	0.151515151515152	66	10
GO:1901800	positive regulation of proteasomal protein catabolic process	14/1400	114/28891	0.00124430909695505	0.010210329231967	0.0068551317113469	Eif2ak3/Fbxw7/Rnf19a/Gabarap/Dab2ip/Prickle1/Sh3rf1/Rnf144b/Nupr1/Ddrgk1/Herpud1/Cbfa2t3/Klhl40/Nkd2	14	0.12280701754386	114	14
GO:0030970	retrograde protein transport, ER to cytosol	6/1400	26/28891	0.00127711689484462	0.0104332362528764	0.00700478966585577	Selenos/Sec61b/Erlec1/Aup1/Ube2g2/Herpud1	6	0.230769230769231	26	6
GO:1903020	positive regulation of glycoprotein metabolic process	6/1400	26/28891	0.00127711689484462	0.0104332362528764	0.00700478966585577	Ramp1/Golga2/Slc2a10/Pomt2/Rab1a/Abca2	6	0.230769230769231	26	6
GO:1903513	endoplasmic reticulum to cytosol transport	6/1400	26/28891	0.00127711689484462	0.0104332362528764	0.00700478966585577	Selenos/Sec61b/Erlec1/Aup1/Ube2g2/Herpud1	6	0.230769230769231	26	6
GO:0016052	carbohydrate catabolic process	18/1400	167/28891	0.00128545784412427	0.0104859333255255	0.00704017005032765	Gale/Prkaa2/Ogdh/Flcn/Hexa/Ier3/Neu1/Ids/Manba/Nupr1/Mlx/Cbfa2t3/Neu2/Gpd1/Fbp1/Pygm/Mgam/Hk3	18	0.107784431137725	167	18
GO:0010935	regulation of macrophage cytokine production	8/1400	45/28891	0.00129457712240406	0.010529353809348	0.00706932220877536	Tgfb1/Spon2/Plcg2/Sema7a/Sirt1/Tlr4/Tlr2/Gprc5b	8	0.177777777777778	45	8
GO:0032365	intracellular lipid transport	8/1400	45/28891	0.00129457712240406	0.010529353809348	0.00706932220877536	Fabp3/Ldlrap1/Npc1/Gramd1a/Osbpl2/Abcd2/Abca2/Serac1	8	0.177777777777778	45	8
GO:0061136	regulation of proteasomal protein catabolic process	20/1400	195/28891	0.00132052896908564	0.0107247059905096	0.00720048006877554	Tmf1/Eif2ak3/Wnt10b/Fbxw7/Rnf19a/Gabarap/Map1a/Dab2ip/Prickle1/Sh3rf1/Rnf144b/Nupr1/Ddrgk1/Ufl1/Herpud1/Ophn1/Cbfa2t3/Klhl40/Nkd2/Mtm1	20	0.102564102564103	195	20
GO:0036465	synaptic vesicle recycling	12/1400	90/28891	0.00132685855595829	0.0107603573244161	0.00722441608338014	Ap1s2/Sh3gl1/Rab27b/Rab5a/Pacsin1/Ophn1/Ston2/Cdk5/Snap91/Syt8/Abca13/Fgf14	12	0.133333333333333	90	12
GO:0010919	regulation of inositol phosphate biosynthetic process	5/1400	18/28891	0.00133829952251201	0.0108214977425278	0.00726546526108252	Pth1r/Plcd1/Gper1/Cd244a/Plek	5	0.277777777777778	18	5
GO:1901881	positive regulation of protein depolymerization	5/1400	18/28891	0.00133829952251201	0.0108214977425278	0.00726546526108252	Trpv4/Carmil1/Plek/Sema5a/Nes	5	0.277777777777778	18	5
GO:0046777	protein autophosphorylation	23/1400	238/28891	0.0013465519195508	0.0108723777259801	0.00729962566669844	Pdgfa/Jak2/Camk2b/Oxsr1/Eif2ak3/Camk2a/Pikfyve/Fam20c/Eef2k/Stk17b/Pim1/Obscn/Lyn/Clk3/Gpnmb/Epha8/Zap70/Ppp2r5b/Stk10/Clk1/Csf1r/Pdgfd/Cdk5	23	0.0966386554621849	238	23
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	37/1400	451/28891	0.00135414118792224	0.0109078793909162	0.00732346119477793	Cd2ap/Eif2ak3/Selenos/Dtx4/Wnt10b/Sec61b/Fbxw7/Dnajc10/Rnf19a/Erlec1/Psmd8/Cdc16/Gabarap/Fbxl5/Aup1/Map1a/Fbxl2/Cdc26/Prickle1/Ube2g2/Sh3rf1/Rnf144b/Ddrgk1/Sirt1/Ufl1/Herpud1/Dnajb9/Ascc3/Spsb2/Ankzf1/Zfand2b/Fbxl15/Cbfa2t3/Klhl40/Nkd2/Mtm1/Klhdc1	37	0.082039911308204	451	37
GO:0032024	positive regulation of insulin secretion	14/1400	115/28891	0.00135488171991009	0.0109078793909162	0.00732346119477793	Bglap2/Jak2/Serp1/Trpm4/Gper1/Sybu/Sox4/C2cd2l/Sirt1/Rapgef4/Pck2/Lepr/Ano1/Nr1h4	14	0.121739130434783	115	14
GO:0046474	glycerophospholipid biosynthetic process	18/1400	168/28891	0.00137596995165613	0.0109823995979268	0.00737349345354343	Pdgfa/Inppl1/Fabp3/Slc30a5/Plcg2/Inpp4a/Pi4k2b/Ttc7/Pla2g4a/Tmem150a/Pigx/Mppe1/Cept1/Ttc7b/Dpm3/Slc27a1/Pgap3/Nr1h4	18	0.107142857142857	168	18
GO:0050655	dermatan sulfate proteoglycan metabolic process	4/1400	11/28891	0.00137705739580705	0.0109823995979268	0.00737349345354343	Hexa/Csgalnact2/B3gat3/Ids	4	0.363636363636364	11	4
GO:0090269	fibroblast growth factor production	4/1400	11/28891	0.00137705739580705	0.0109823995979268	0.00737349345354343	Heg1/Wnt11/Ptgs2/Rgcc	4	0.363636363636364	11	4
GO:0090270	regulation of fibroblast growth factor production	4/1400	11/28891	0.00137705739580705	0.0109823995979268	0.00737349345354343	Heg1/Wnt11/Ptgs2/Rgcc	4	0.363636363636364	11	4
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	4/1400	11/28891	0.00137705739580705	0.0109823995979268	0.00737349345354343	Creb3l1/Eif2ak3/Creb3l3/Atf3	4	0.363636363636364	11	4
GO:0032835	glomerulus development	10/1400	67/28891	0.0013802357471434	0.0109823995979268	0.00737349345354343	Cfh/Mef2c/Aqp1/Egr1/Ampd2/Lgr4/Pdgfd/Hes1/Ptpro/Angpt2	10	0.149253731343284	67	10
GO:0071470	cellular response to osmotic stress	10/1400	67/28891	0.0013802357471434	0.0109823995979268	0.00737349345354343	Aqp1/Serpinb6b/Trpv4/Oxsr1/Micu1/Efhd1/Ptgs2/Slc12a6/Dysf/Scn2a	10	0.149253731343284	67	10
GO:1905517	macrophage migration	10/1400	67/28891	0.0013802357471434	0.0109823995979268	0.00737349345354343	Abr/Ptprj/Trpv4/Lgals3/Mmp14/Cd200/Akirin1/Mtus1/Csf1r/Rarres2	10	0.149253731343284	67	10
GO:0043547	positive regulation of GTPase activity	24/1400	253/28891	0.00138195689910815	0.0109823995979268	0.00737349345354343	Ndel1/Plxnb1/Abr/Asap2/Tbc1d8b/Arhgap24/Tbc1d20/Prex1/Rasgrp2/Arhgef19/Grhl3/Rap1gap/Tiam2/Wnt11/Rap1gap2/Arhgap42/Agap1/Tbc1d10a/Rgs14/Chn2/Rapgef4/Rapgefl1/Ngef/Sema4d	24	0.0948616600790514	253	24
GO:0046580	negative regulation of Ras protein signal transduction	9/1400	56/28891	0.00138908482374502	0.0110232525283456	0.00740092177759184	Rasa3/Arhgap24/Heg1/Flcn/Rasa2/Dab2ip/Arhgap42/Abl2/Fbp1	9	0.160714285714286	56	9
GO:0045766	positive regulation of angiogenesis	19/1400	182/28891	0.0013992990397456	0.011072627351596	0.00743407163093313	Klf4/Aqp1/Xbp1/Adam12/Lgals3/Bmper/Igf2/Mydgf/Ptgis/Sphk1/Pak4/Ctsh/Sirt1/Smoc2/Tnn/Sema5a/Agtr1a/Angpt2/Pgf	19	0.104395604395604	182	19
GO:1904018	positive regulation of vasculature development	19/1400	182/28891	0.0013992990397456	0.011072627351596	0.00743407163093313	Klf4/Aqp1/Xbp1/Adam12/Lgals3/Bmper/Igf2/Mydgf/Ptgis/Sphk1/Pak4/Ctsh/Sirt1/Smoc2/Tnn/Sema5a/Agtr1a/Angpt2/Pgf	19	0.104395604395604	182	19
GO:1903522	regulation of blood circulation	25/1400	268/28891	0.00140642502980757	0.0111131618808299	0.00746128618302472	Atp2b4/Ptgs1/Trpm4/Agt/Ehd3/Dmpk/Hrc/Kcnh2/Atp1a1/Hmgcr/Smtn/Snta1/Atp2b1/Slc9a1/Mef2a/Ptgs2/Scn1b/Arhgap42/Fxyd1/Sirt1/Tbxas1/Akap9/Agtr1a/Cxadr/Ctnna3	25	0.0932835820895522	268	25
